     00094    0.425000000000000D+00
     00095    0.450000000000000D+00
     00096    0.475000000000000D+00
     00097    0.500000000000000D+00
     00098    0.525000000000000D+00
     00099    0.550000000000000D+00
     00100    0.575000000000000D+00
     00101    0.600000000000000D+00
     00102    0.625000000000000D+00
     00103    0.650000000000000D+00
     00104    0.675000000000000D+00
     00105    0.700000000000000D+00
     00106    0.725000000000000D+00
     00107    0.750000000000000D+00
     00108    0.775000000000000D+00
     00109    0.800000000000000D+00
     00110    0.825000000000000D+00
     00111    0.850000000000000D+00
     00112    0.875000000000000D+00
     00113    0.900000000000000D+00
     00114    0.925000000000000D+00
     00115    0.950000000000000D+00
     00116    0.975000000000000D+00
     00117    0.100000000000000D+01
     00118    0.102500000000000D+01
     00119    0.105492063492064D+01
     00120    0.108976190476190D+01
     00121    0.112952380952381D+01
     00122    0.117420634920635D+01
     00123    0.122380952380952D+01
     00124    0.127833333333333D+01
     00125    0.133777777777778D+01
     00126    0.140214285714286D+01
     00127    0.147142857142857D+01
     00128    0.154563492063492D+01
     00129    0.162476190476190D+01
     00130    0.170880952380952D+01
     00131    0.179777777777778D+01
     00132    0.189166666666667D+01
     00133    0.199047619047619D+01
     00134    0.209420634920635D+01
     00135    0.220285714285714D+01
     00136    0.231642857142857D+01
     00137    0.243492063492064D+01
     00138    0.255833333333333D+01
     00139    0.268666666666667D+01
     00140    0.281992063492063D+01
     00141    0.295809523809524D+01
     00142    0.310119047619048D+01
     00143    0.324920634920635D+01
     00144    0.340214285714286D+01
     00145    0.356000000000000D+01
     00146    0.372277777777778D+01
     00147    0.389047619047619D+01
     00148    0.406309523809524D+01
     00149    0.424063492063492D+01
     00150    0.442309523809524D+01
     00151    0.461047619047619D+01
     00152    0.480277777777778D+01
     00153    0.500000000000000D+01
